event_type,event_timestamp,example_number,prompt_tokens,completion_tokens,total_tokens,llm_name,tool_name,function_name,function_id,parent_function_name,parent_function_id,UUID,framework,NOVA-Event-ID,NOVA-Requests-Remaining-In-Event,NOVA-Time-To-Next-Event,NOVA-Time-To-Event-End,NOVA-Predicted-OSL,NOVA-Time-To-Session-End
LLM_NEW_TOKEN,1765872844.39891,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6718.683958053589,6718.683958053589,,8198.529958724976
LLM_NEW_TOKEN,1765872844.409836,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6707.757949829102,6707.757949829102,,8187.603950500488
LLM_NEW_TOKEN,1765872844.410078,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6707.5159549713135,6707.5159549713135,,8187.3619556427
LLM_NEW_TOKEN,1765872844.42018,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6697.413921356201,6697.413921356201,,8177.259922027588
LLM_NEW_TOKEN,1765872844.420643,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6696.950912475586,6696.950912475586,,8176.796913146973
LLM_NEW_TOKEN,1765872844.4303842,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6687.209844589233,6687.209844589233,,8167.05584526062
LLM_NEW_TOKEN,1765872844.430582,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6687.011957168579,6687.011957168579,,8166.857957839966
LLM_NEW_TOKEN,1765872844.440165,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6677.428960800171,6677.428960800171,,8157.274961471558
LLM_NEW_TOKEN,1765872844.440325,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6677.268981933594,6677.268981933594,,8157.1149826049805
LLM_NEW_TOKEN,1765872844.4506822,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6666.911840438843,6666.911840438843,,8146.7578411102295
LLM_NEW_TOKEN,1765872844.4508789,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6666.715145111084,6666.715145111084,,8146.561145782471
LLM_NEW_TOKEN,1765872844.4611,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6656.493902206421,6656.493902206421,,8136.339902877808
LLM_NEW_TOKEN,1765872844.4613,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6656.294107437134,6656.294107437134,,8136.1401081085205
LLM_NEW_TOKEN,1765872844.471492,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6646.101951599121,6646.101951599121,,8125.947952270508
LLM_NEW_TOKEN,1765872844.4717162,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6645.877838134766,6645.877838134766,,8125.723838806152
LLM_NEW_TOKEN,1765872844.481893,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6635.700941085815,6635.700941085815,,8115.546941757202
LLM_NEW_TOKEN,1765872844.482095,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6635.499000549316,6635.499000549316,,8115.345001220703
LLM_NEW_TOKEN,1765872844.4913962,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6626.197814941406,6626.197814941406,,8106.043815612793
LLM_NEW_TOKEN,1765872844.4915352,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6626.05881690979,6626.05881690979,,8105.904817581177
LLM_NEW_TOKEN,1765872844.5017579,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6615.836143493652,6615.836143493652,,8095.682144165039
LLM_NEW_TOKEN,1765872844.5019321,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6615.661859512329,6615.661859512329,,8095.507860183716
LLM_NEW_TOKEN,1765872844.5121942,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6605.39984703064,6605.39984703064,,8085.245847702026
LLM_NEW_TOKEN,1765872844.51245,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6605.144023895264,6605.144023895264,,8084.99002456665
LLM_NEW_TOKEN,1765872844.5226612,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6594.932794570923,6594.932794570923,,8074.77879524231
LLM_NEW_TOKEN,1765872844.522895,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6594.698905944824,6594.698905944824,,8074.544906616211
LLM_NEW_TOKEN,1765872844.532619,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6584.975004196167,6584.975004196167,,8064.821004867554
LLM_NEW_TOKEN,1765872844.532716,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6584.877967834473,6584.877967834473,,8064.723968505859
LLM_NEW_TOKEN,1765872844.5432498,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6574.344158172607,6574.344158172607,,8054.190158843994
LLM_NEW_TOKEN,1765872844.543478,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6574.115991592407,6574.115991592407,,8053.961992263794
LLM_NEW_TOKEN,1765872844.554542,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6563.05193901062,6563.05193901062,,8042.897939682007
LLM_NEW_TOKEN,1765872844.554781,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6562.81304359436,6562.81304359436,,8042.659044265747
LLM_NEW_TOKEN,1765872844.564857,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6552.73699760437,6552.73699760437,,8032.582998275757
LLM_NEW_TOKEN,1765872844.565054,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6552.540063858032,6552.540063858032,,8032.386064529419
LLM_NEW_TOKEN,1765872844.5740008,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6543.593168258667,6543.593168258667,,8023.439168930054
LLM_NEW_TOKEN,1765872844.574192,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6543.4019565582275,6543.4019565582275,,8023.247957229614
LLM_NEW_TOKEN,1765872844.585192,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6532.402038574219,6532.402038574219,,8012.2480392456055
LLM_NEW_TOKEN,1765872844.5854678,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6532.126188278198,6532.126188278198,,8011.972188949585
LLM_NEW_TOKEN,1765872844.594522,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6523.072004318237,6523.072004318237,,8002.918004989624
LLM_NEW_TOKEN,1765872844.594701,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6522.892951965332,6522.892951965332,,8002.738952636719
LLM_NEW_TOKEN,1765872844.607595,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6509.99903678894,6509.99903678894,,7989.845037460327
LLM_NEW_TOKEN,1765872844.607716,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6509.877920150757,6509.877920150757,,7989.723920822144
LLM_NEW_TOKEN,1765872844.614683,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6502.91109085083,6502.91109085083,,7982.757091522217
LLM_NEW_TOKEN,1765872844.614784,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6502.810001373291,6502.810001373291,,7982.656002044678
LLM_NEW_TOKEN,1765872844.6251771,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6492.416858673096,6492.416858673096,,7972.262859344482
LLM_NEW_TOKEN,1765872844.625301,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6492.293119430542,6492.293119430542,,7972.139120101929
LLM_NEW_TOKEN,1765872844.641311,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6476.283073425293,6476.283073425293,,7956.12907409668
LLM_NEW_TOKEN,1765872844.641475,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6476.119041442871,6476.119041442871,,7955.965042114258
LLM_NEW_TOKEN,1765872844.645897,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6471.697092056274,6471.697092056274,,7951.543092727661
LLM_NEW_TOKEN,1765872844.6460018,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6471.59218788147,6471.59218788147,,7951.438188552856
LLM_NEW_TOKEN,1765872844.6587782,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6458.815813064575,6458.815813064575,,7938.661813735962
LLM_NEW_TOKEN,1765872844.6588778,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6458.716154098511,6458.716154098511,,7938.5621547698975
LLM_NEW_TOKEN,1765872844.665832,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6451.761960983276,6451.761960983276,,7931.607961654663
LLM_NEW_TOKEN,1765872844.666653,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6450.94108581543,6450.94108581543,,7930.787086486816
LLM_NEW_TOKEN,1765872844.676725,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6440.869092941284,6440.869092941284,,7920.715093612671
LLM_NEW_TOKEN,1765872844.676828,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6440.766096115112,6440.766096115112,,7920.612096786499
LLM_NEW_TOKEN,1765872844.6897001,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6427.893877029419,6427.893877029419,,7907.739877700806
LLM_NEW_TOKEN,1765872844.689843,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6427.751064300537,6427.751064300537,,7907.597064971924
LLM_NEW_TOKEN,1765872844.697267,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6420.326948165894,6420.326948165894,,7900.17294883728
LLM_NEW_TOKEN,1765872844.6974888,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6420.105218887329,6420.105218887329,,7899.951219558716
LLM_NEW_TOKEN,1765872844.708012,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6409.581899642944,6409.581899642944,,7889.427900314331
LLM_NEW_TOKEN,1765872844.708231,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6409.363031387329,6409.363031387329,,7889.209032058716
LLM_NEW_TOKEN,1765872844.719142,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6398.452043533325,6398.452043533325,,7878.298044204712
LLM_NEW_TOKEN,1765872844.7192829,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6398.311138153076,6398.311138153076,,7878.157138824463
LLM_NEW_TOKEN,1765872844.728346,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6389.247894287109,6389.247894287109,,7869.093894958496
LLM_NEW_TOKEN,1765872844.728493,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6389.101028442383,6389.101028442383,,7868.9470291137695
LLM_NEW_TOKEN,1765872844.741932,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6375.662088394165,6375.662088394165,,7855.508089065552
LLM_NEW_TOKEN,1765872844.742198,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6375.396013259888,6375.396013259888,,7855.242013931274
LLM_NEW_TOKEN,1765872844.749294,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6368.299961090088,6368.299961090088,,7848.145961761475
LLM_NEW_TOKEN,1765872844.7494311,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6368.1628704071045,6368.1628704071045,,7848.008871078491
LLM_NEW_TOKEN,1765872844.758889,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6358.705043792725,6358.705043792725,,7838.551044464111
LLM_NEW_TOKEN,1765872844.759041,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6358.552932739258,6358.552932739258,,7838.3989334106445
LLM_NEW_TOKEN,1765872844.798746,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6318.847894668579,6318.847894668579,,7798.693895339966
LLM_NEW_TOKEN,1765872844.798965,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6318.629026412964,6318.629026412964,,7798.475027084351
LLM_NEW_TOKEN,1765872844.7991638,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6318.430185317993,6318.430185317993,,7798.27618598938
LLM_NEW_TOKEN,1765872844.7993522,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6318.241834640503,6318.241834640503,,7798.08783531189
LLM_NEW_TOKEN,1765872844.799624,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6317.970037460327,6317.970037460327,,7797.816038131714
LLM_NEW_TOKEN,1765872844.7998679,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6317.726135253906,6317.726135253906,,7797.572135925293
LLM_NEW_TOKEN,1765872844.808605,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6308.98904800415,6308.98904800415,,7788.835048675537
LLM_NEW_TOKEN,1765872844.808851,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6308.743000030518,6308.743000030518,,7788.589000701904
LLM_NEW_TOKEN,1765872844.817621,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6299.973011016846,6299.973011016846,,7779.819011688232
LLM_NEW_TOKEN,1765872844.817885,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6299.70908164978,6299.70908164978,,7779.555082321167
LLM_NEW_TOKEN,1765872844.8205361,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6297.057867050171,6297.057867050171,,7776.903867721558
LLM_NEW_TOKEN,1765872844.820887,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6296.706914901733,6296.706914901733,,7776.55291557312
LLM_NEW_TOKEN,1765872844.831427,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6286.1669063568115,6286.1669063568115,,7766.012907028198
LLM_NEW_TOKEN,1765872844.8318121,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6285.7818603515625,6285.7818603515625,,7765.627861022949
LLM_NEW_TOKEN,1765872844.8417778,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6275.816202163696,6275.816202163696,,7755.662202835083
LLM_NEW_TOKEN,1765872844.84221,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6275.383949279785,6275.383949279785,,7755.229949951172
LLM_NEW_TOKEN,1765872844.851843,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6265.750885009766,6265.750885009766,,7745.596885681152
LLM_NEW_TOKEN,1765872844.852125,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6265.469074249268,6265.469074249268,,7745.315074920654
LLM_NEW_TOKEN,1765872844.862998,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6254.595994949341,6254.595994949341,,7734.4419956207275
LLM_NEW_TOKEN,1765872844.8632162,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6254.377841949463,6254.377841949463,,7734.22384262085
LLM_NEW_TOKEN,1765872844.8727849,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6244.809150695801,6244.809150695801,,7724.6551513671875
LLM_NEW_TOKEN,1765872844.873316,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6244.2779541015625,6244.2779541015625,,7724.123954772949
LLM_NEW_TOKEN,1765872844.885649,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6231.945037841797,6231.945037841797,,7711.791038513184
LLM_NEW_TOKEN,1765872844.887386,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6230.207920074463,6230.207920074463,,7710.05392074585
LLM_NEW_TOKEN,1765872844.8935418,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6224.05219078064,6224.05219078064,,7703.898191452026
LLM_NEW_TOKEN,1765872844.8938482,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6223.745822906494,6223.745822906494,,7703.591823577881
LLM_NEW_TOKEN,1765872844.9033961,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6214.197874069214,6214.197874069214,,7694.043874740601
LLM_NEW_TOKEN,1765872844.903745,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6213.849067687988,6213.849067687988,,7693.695068359375
LLM_NEW_TOKEN,1765872844.913513,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6204.081058502197,6204.081058502197,,7683.927059173584
LLM_NEW_TOKEN,1765872844.913787,1,0,0,0,,,<workflow>,ff91aa1a-7fcf-435a-b814-fd73dc218baa,root,root,85d6ee7d-de25-4076-9331-4903c6c50d1c,langchain,<workflow>,1.0,6203.80711555481,6203.80711555481,,7683.653116226196
